condition_text,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,city_C001,city_C002,city_C004,city_C005,city_C006,city_C007,city_C008,city_C009,city_C010,city_C011,city_C012,city_C013,city_C014,city_C015,city_C016,city_C017,city_C018,city_C019,city_C020,city_C021,city_C022,city_C023,city_C024,city_C025,city_C026,city_C027,city_C028,city_C029,city_C030,city_C031,city_C032,city_C033,city_C034,city_C035,city_C036,city_C037,city_C038,city_C039,city_C040,city_C041,city_C042,city_C043,city_C044,city_C045,city_C046,city_C047,city_C048,city_C049,city_C050,city_C051,city_C052,city_C053,city_C054,city_C055,city_C056,city_C057,city_C058,city_C059,city_C060,city_C061,city_C062,city_C063,city_C064,city_C065,city_C066,city_C067,city_C068,city_C069,city_C070,city_C071,city_C072,city_C073,city_C074,city_C075,city_C076,city_C077,city_C078,city_C079,city_C080,city_C081,city_C082,city_C083,city_C084,city_C085,city_C086,city_C087,city_C088,city_C089,city_C090,city_C091,city_C092,city_C093,city_C094,city_C095,city_C096,city_C097,city_C098,city_C099,city_C101,city_C102,city_C103,city_C104,city_C105,city_C106,city_C107,city_C108,city_C109,city_C110,city_C111,city_C112
5,0.6053105717960229,0.9358278477522142,-0.0646961358809195,-1.657849594104438,0.203912432465703,0.7788648341525278,1.492770989647853,0.7095393245095374,0.1875728084986207,-0.5600105758950595,0.7242525967840358,-0.5620292508044824,-1.2117076622489815,-0.8576000457852753,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.5432440484330144,-0.1841772165096908,-0.2957357887172539,-1.3298405252998022,-0.2466136521794618,0.7788648341525278,0.056620359669146,0.6164658746235093,0.1875728084986207,-0.5600105758950595,-0.2005663748900179,0.2818955489928438,-1.1795164270733156,-0.879398423176156,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.7915101418850486,-0.0885670280970892,-0.0245153266919917,-1.821854128506756,-0.2466136521794618,0.3971174596585319,1.1061150508074318,0.8840520430458406,0.1875728084986207,-0.5600105758950595,-0.2005663748900179,-0.5620292508044824,-1.1473251918976493,-0.9447935553487984,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,0.6828937259997836,-0.2388116098883203,-0.0646961358809195,-1.1658359908974845,-0.2466136521794618,0.5607234772988159,-0.5509818299372299,0.7793444119240589,-0.1254842481941994,-0.5600105758950595,-0.3379157271188377,-0.5620292508044824,-1.1151339567219831,-1.0319870649123213,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.7294436185220402,0.3075323238979747,-0.3158261933117178,-1.657849594104438,-0.2105715654078486,0.3971174596585319,0.9404053627329656,0.7793444119240589,0.1875728084986207,-0.5600105758950595,0.2297949287602841,1.12582034879017,-1.1151339567219831,-1.0755838196940828,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,0.419111001706997,0.8402176593396122,-0.3459618002034135,-1.4938450597021202,3.988331543485088,0.7788648341525278,0.8851688000414769,0.4535873373229594,-0.7515983615798398,-0.5600105758950595,0.650999608928665,-0.5620292508044824,-1.0829427215463168,-1.0973821970849635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.5122107867515097,0.1572877421067436,-0.285690586420022,-1.1658359908974845,1.150017210220549,0.8879355125793837,0.1394752037063791,0.5931975121520019,-0.1254842481941994,-0.5600105758950595,0.2389515522422055,-0.5620292508044824,-1.0829427215463168,-1.1627773292576056,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.6053105717960229,0.2528979305193451,-0.1751933611504707,-1.1658359908974845,-0.0393716532426859,0.7243294949390998,0.8851688000414769,0.6862709620380304,-0.1254842481941994,-0.5600105758950595,0.3396744105433399,-0.5620292508044824,-1.0507514863706506,-1.206374084039367,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.0153546618340634,0.0616775536941418,-0.6874986783092992,-0.1818087844835777,-0.2466136521794618,-0.9662660206771678,-1.2690571449265833,0.0696593565430922,0.1875728084986207,1.744500299137015,0.3213611635794973,-0.5620292508044824,-0.2459706069789949,1.6928101089477712,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-1.8773503627243224,-0.9217415271211892,1.622897850054045,2.278259231551189,-0.2466136521794618,1.1606122086465238,-1.2690571449265833,-1.5707601976981578,0.1875728084986207,-0.5600105758950595,-0.9239396299618025,-0.5620292508044824,0.0759417447776672,1.3876328254754409,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.256685129094236,-0.5393007734707826,0.7188296433031711,1.4582365595396003,-0.2466136521794618,0.5061881380853879,-1.2690571449265833,-1.2450031230970584,0.1875728084986207,-0.5600105758950595,0.7883489611574849,-0.5620292508044824,0.1403242151289997,1.3440360706936794,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.256685129094236,1.536806174917139,1.9242539189710028,0.4742093531256934,-0.2466136521794618,1.1606122086465238,1.492770989647853,-1.3148082105115797,-0.7515983615798398,-0.5600105758950595,0.8524453255309341,-0.5620292508044824,0.6553839779396594,0.864471768094303,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
