day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,condition_text
D0259,C010,25.9,13.7,144,1007,0.85,92,71,29.6,9,1,22,1,5:47 AM,5:56 PM,
D0260,C010,26,12.6,141,1006,0.23,92,78,29.7,9,1,21.4,1,5:47 AM,5:55 PM,Light Precipitation
D0261,C011,22,11.2,90,1012,0,61,0,24.4,10,6,21.2,1,6:12 AM,8:08 PM,Clear and Sunny
D0262,C011,20,6.8,120,1007,0,88,0,20,10,1,28.1,1,6:14 AM,8:06 PM,
D0263,C011,18,15.1,140,1007,2.4,100,37,18,10,1,32.8,1,6:14 AM,8:06 PM,
D0264,C011,13,6.8,200,1012,0,100,25,12.3,7,1,18.7,1,6:15 AM,8:03 PM,
D0265,C011,10,3.6,209,1017,0,100,0,8.3,10,1,25.6,1,6:17 AM,8:01 PM,
D0266,C011,10,6.8,330,1021,0.1,94,0,9,6,1,14.8,1,6:19 AM,7:59 PM,
D0267,C011,10,4,310,1023,0,94,0,10.1,10,1,8.3,1,6:21 AM,7:56 PM,
D0268,C011,10,4,320,1027,0,100,0,10.3,10,1,7.6,1,6:22 AM,7:54 PM,Mist or Fog
D0269,C011,14,6.8,230,1022,0,88,0,13.1,10,1,26.3,1,6:24 AM,7:52 PM,Clear and Sunny
D0270,C011,10,6.8,350,1026,0,100,0,8.8,10,1,18.7,1,6:26 AM,7:49 PM,
D0271,C011,7,4,320,1027,0,100,0,6.8,10,1,8.3,1,6:28 AM,7:47 PM,
D0272,C011,11,6.8,20,1020,0,87,0,9.9,10,1,19.8,1,6:30 AM,7:44 PM,
D0273,C011,11,3.6,152,1024,0,82,0,10,10,1,18.7,1,6:31 AM,7:42 PM,
D0274,C011,11,3.6,10,1020,0,94,0,9.9,10,1,20.5,1,6:33 AM,7:39 PM,
D0275,C011,9,4,70,1017,0,100,0,7.5,10,1,20.5,1,6:35 AM,7:37 PM,
D0276,C011,15,11.2,130,1016,0,72,0,14.5,10,1,22.7,1,6:37 AM,7:35 PM,
D0277,C011,15,3.6,287,1013,0,100,62,14.3,2.9,4,18,1,6:40 AM,7:30 PM,
D0278,C011,14,22,350,1016,0,100,100,12.5,7,1,27,1,6:40 AM,7:30 PM,Cloudy and Overcast
D0279,C011,6,3.6,65,1027,0,100,0,3.9,9,1,20.5,1,6:42 AM,7:27 PM,Mist or Fog
D0280,C011,9,3.6,10,1026,0,87,0,7.3,10,1,22.7,1,6:44 AM,7:25 PM,
D0281,C011,9,3.6,10,1021,0,100,50,7.8,4.5,1,17.4,1,6:46 AM,7:22 PM,
D0282,C011,17,11.2,150,1017,0,83,0,17,10,1,25.7,1,6:47 AM,7:20 PM,Clear and Sunny
D0283,C011,18,11.2,190,1011,0,64,0,18,10,1,12.9,1,6:49 AM,7:17 PM,
D0284,C011,9,3.6,212,1016,0,100,25,7.4,2.9,1,21.9,1,6:51 AM,7:15 PM,
D0285,C011,14,15.1,130,1017,0,88,0,13.1,10,1,27.2,1,6:53 AM,7:12 PM,
D0286,C011,16,19.1,130,1015,0,77,0,16,10,1,37.2,2,6:55 AM,7:10 PM,
D0287,C012,16,6.1,240,1013,0,82,25,16,10,5,9.4,2,6:51 AM,8:35 PM,
D0288,C012,12,9,190,1008,0,88,75,10.9,10,1,21.2,1,6:53 AM,8:33 PM,
D0289,C012,11,13,230,1009,0,94,0,9.5,10,1,24.5,1,6:53 AM,8:33 PM,
D0290,C012,14,6.8,140,1011,0.9,94,75,13.6,10,1,14,1,6:54 AM,8:31 PM,
D0291,C012,16,9,180,1016,0.9,100,0,16,10,1,13.7,1,6:56 AM,8:28 PM,
D0292,C012,17,3.6,80,1025,0,94,0,17,6,1,19.1,2,6:57 AM,8:26 PM,
D0293,C012,15,6.1,90,1027,0,88,0,14.6,10,1,20.5,1,6:59 AM,8:24 PM,
D0294,C012,16,3.6,89,1019,0,82,0,16,10,1,26.3,1,7:00 AM,8:22 PM,
D0295,C012,20,4,170,1018,0,78,0,20,10,1,21.2,1,7:02 AM,8:20 PM,
D0296,C012,18,3.6,130,1019,0,83,0,18,10,1,20.5,2,7:04 AM,8:17 PM,
D0297,C012,20,6.8,170,1017,0,83,0,20,10,1,18.7,1,7:05 AM,8:15 PM,Clear and Sunny
D0298,C012,20,3.6,290,1017,0,83,0,20,8,1,4.7,2,7:07 AM,8:13 PM,
D0299,C012,22,6.8,170,1017,0,83,0,24.6,10,1,18,2,7:08 AM,8:11 PM,
D0300,C012,22,6.8,140,1014,0,73,0,24.6,10,1,21.2,2,7:10 AM,8:09 PM,
D0301,C012,19,6.1,40,1014,0,88,0,19,10,1,2.5,1,7:11 AM,8:06 PM,
D0302,C012,18,13,280,1014,0,94,50,18,8,1,16.6,2,7:13 AM,8:04 PM,Light Precipitation
D0303,C012,20,6.1,70,1021,0,60,50,20,10,6,3.6,1,7:16 AM,8:00 PM,
D0304,C012,15,9,130,1020,0,77,0,14.6,10,1,21.2,2,7:16 AM,8:00 PM,
D0305,C012,16,6.1,120,1014,0,82,0,16,10,1,15.8,2,7:18 AM,7:58 PM,Clear and Sunny
D0306,C012,19,6.1,60,1013,2.6,88,75,19,10,1,2.9,2,7:19 AM,7:55 PM,
D0307,C012,19,4,90,1007,2.57,94,0,19,10,1,36.9,1,7:21 AM,7:53 PM,
D0308,C012,15,20.2,230,1009,0,82,0,13.7,10,1,30.9,1,7:22 AM,7:51 PM,
D0309,C012,18,25.9,220,1010,0,68,75,18,10,1,37.5,1,7:24 AM,7:49 PM,
D0310,C012,19,24.1,170,1000,0,68,0,19,10,1,43.3,1,7:25 AM,7:46 PM,
D0311,C012,13,13,210,999,0.02,94,25,11.3,10,1,30.6,1,7:27 AM,7:44 PM,
D0312,C012,12,16.9,220,1007,0,88,0,10.2,10,1,30.4,1,7:29 AM,7:42 PM,
D0313,C013,23,29.9,140,1004,0,47,50,24.6,10,6,19.8,1,6:06 AM,7:28 PM,
D0314,C013,16,3.6,153,1006,3.5,88,25,16,10,1,10.4,1,6:07 AM,7:27 PM,
D0315,C013,13,3.6,184,1011,0,100,0,13,10,1,12.2,1,6:07 AM,7:27 PM,
D0316,C013,16,6.1,120,1020,0,100,75,16,7,1,6.8,1,6:08 AM,7:25 PM,
D0317,C013,13,3.6,146,1022,0,100,0,13.5,10,1,8.3,2,6:09 AM,7:23 PM,Clear and Sunny
D0318,C013,14,3.6,145,1024,0,100,0,14.5,10,1,9,1,6:10 AM,7:21 PM,
D0319,C013,15,3.6,359,1023,2.8,100,50,15.1,10,1,13.7,1,6:11 AM,7:20 PM,
D0320,C013,18,6.8,350,1021,0.1,60,75,18,10,1,22,1,6:13 AM,7:18 PM,
D0321,C013,15,3.6,67,1023,0,100,75,15.7,10,1,8.3,1,6:14 AM,7:16 PM,
D0322,C013,15,4,310,1022,0,100,0,15.3,10,1,11.2,1,6:15 AM,7:14 PM,
D0323,C013,14,3.6,96,1022,0,100,0,14.4,10,1,9.7,1,6:16 AM,7:12 PM,
D0324,C013,14,3.6,120,1021,0,82,0,14.2,10,1,11.2,1,6:17 AM,7:11 PM,
D0325,C013,13,6.8,130,1022,0,100,0,13,10,1,12.2,1,6:18 AM,7:09 PM,
D0326,C013,14,6.1,120,1021,0,100,0,14.4,10,1,9.7,1,6:19 AM,7:07 PM,
D0327,C013,14,3.6,164,1018,0,94,0,14.1,10,1,12.2,1,6:20 AM,7:05 PM,
D0328,C013,15,4,170,1018,0,77,0,15.2,10,1,13,2,6:22 AM,7:03 PM,
D0329,C013,24,3.6,5,1019,0,54,50,25.1,10,6,5.4,1,6:24 AM,6:59 PM,
D0330,C013,15,3.6,10,1021,0,100,50,15.8,10,1,4.7,1,6:24 AM,6:59 PM,
D0331,C013,17,3.6,133,1020,0,100,75,17,6,1,7.6,1,6:25 AM,6:58 PM,
D0332,C013,17,4,280,1021,0,100,50,17,10,1,8.3,2,6:26 AM,6:56 PM,
D0333,C013,16,3.6,173,1021,0,82,0,16,10,1,9.1,2,6:27 AM,6:54 PM,
D0334,C013,19,3.6,177,1017,0.13,88,0,19,10,1,15.1,1,6:28 AM,6:52 PM,Clear and Sunny
D0335,C013,17,3.6,160,1019,0,88,50,17,10,1,7.6,1,6:29 AM,6:50 PM,
D0336,C013,19,3.6,169,1018,0,78,0,19,10,1,13.6,2,6:31 AM,6:48 PM,
D0337,C013,19,9,180,1014,0,68,25,19,10,1,20.4,2,6:32 AM,6:46 PM,
D0338,C013,23,15.1,100,1013,0,57,0,25.1,10,1,21.2,3,6:33 AM,6:45 PM,
D0339,C014,28,15.1,100,1008,0.1,40,25,27.2,10,6,5,1,6:48 AM,8:07 PM,
D0340,C014,17,6.8,330,1007,0.5,88,75,17,10,1,4,1,6:49 AM,8:05 PM,
D0341,C014,16,3.6,10,1011,0,77,25,16,10,1,10.4,1,6:49 AM,8:05 PM,
D0342,C014,13,3.6,10,1019,0,94,50,13.6,10,1,2.9,1,6:50 AM,8:04 PM,
D0343,C014,19,6.1,310,1021,0,68,75,19,10,1,4.7,1,6:51 AM,8:02 PM,
D0344,C014,17,3.6,10,1022,0,72,75,17,10,1,5.4,1,6:52 AM,8:00 PM,
D0345,C014,18,3.6,350,1019,0,77,100,18,10,1,6.5,1,6:53 AM,7:59 PM,Thunderstorms
D0346,C014,15,3.6,54,1018,2.5,94,100,15,10,1,11.9,1,6:54 AM,7:57 PM,Light Precipitation
D0347,C014,16,6.8,260,1022,0.1,94,100,16,10,1,18.7,1,6:55 AM,7:55 PM,
D0348,C014,19,3.6,86,1022,0,78,100,19,10,1,18,1,6:56 AM,7:53 PM,
D0349,C014,18,11.2,90,1022,0,68,25,18,10,1,14,1,6:57 AM,7:52 PM,
D0350,C014,15,19.1,100,1021,0,82,0,15.4,10,1,10.4,1,6:59 AM,7:50 PM,
D0351,C014,11,6.1,60,1021,0,71,0,11.1,10,1,9,1,7:00 AM,7:48 PM,
D0352,C014,12,11.2,140,1021,0,82,0,11.4,10,1,15.8,1,7:01 AM,7:46 PM,
D0353,C014,12,9,140,1019,0,77,0,12.5,10,1,6.1,2,7:02 AM,7:45 PM,
D0354,C014,15,9,150,1020,0,63,0,15.5,10,1,9.7,1,7:03 AM,7:43 PM,
D0355,C014,29,9,310,1017,0,29,0,27.7,10,7,11.9,1,7:05 AM,7:39 PM,
D0356,C014,20,9,270,1019,0,68,0,20,10,1,9,1,7:05 AM,7:39 PM,
D0357,C014,19,11.2,120,1020,0.2,73,75,19,10,1,5.8,1,7:06 AM,7:38 PM,
D0358,C014,18,19.1,100,1022,0,77,0,18,10,1,14.4,1,7:07 AM,7:36 PM,
D0359,C014,14,11.2,120,1022,0,94,0,13.8,10,1,15.1,1,7:08 AM,7:34 PM,
D0360,C014,15,20.2,100,1021,0,77,0,15,10,1,15.1,1,7:09 AM,7:32 PM,
D0361,C014,17,6.8,340,1021,0.05,94,100,17,6,1,2.3,1,7:10 AM,7:31 PM,
D0362,C014,16,4,170,1019,0,88,0,16,10,1,2.3,1,7:12 AM,7:29 PM,
D0363,C014,18,6.8,360,1017,0,77,0,18,10,1,6.8,2,7:13 AM,7:27 PM,
D0364,C014,20,3.6,10,1017,0,73,0,20,10,1,4.5,2,7:14 AM,7:25 PM,
D0365,C015,28,6.8,200,1016,0,79,25,30.2,10,7,14,2,5:55 AM,6:18 PM,
D0366,C015,24.6,17.6,242,1012,0,81,10,26.6,10,1,27.4,1,5:56 AM,6:18 PM,
D0367,C015,24.1,17.6,210,1013,1.1,86,79,26.2,9,1,26.6,3,5:56 AM,6:18 PM,Light Precipitation
D0368,C015,27.3,10.8,156,1013,0,67,5,29.4,10,1,19.8,1,5:56 AM,6:17 PM,
D0369,C015,27,6.8,190,1013,0,94,0,29.4,10,1,22,2,5:56 AM,6:17 PM,
D0370,C015,23,6.8,150,1013,2.8,100,25,25.3,8,1,40,3,5:56 AM,6:16 PM,
D0371,C015,26,6.8,150,1015,0.1,89,25,29.2,10,1,19.8,2,5:56 AM,6:15 PM,
D0372,C015,25.8,9.7,216,1013,0.1,78,85,28.1,10,1,17.3,2,5:56 AM,6:15 PM,Light Precipitation
D0373,C015,25,3.6,175,1014,0.1,100,25,26.8,10,1,20.5,2,5:56 AM,6:14 PM,
D0374,C015,26,13.3,184,1012,0,75,20,28.2,10,1,23,2,5:56 AM,6:13 PM,
D0375,C015,27.2,14,193,1012,0.1,71,84,29.5,10,1,27.4,4,5:56 AM,6:13 PM,Light Precipitation
D0376,C015,27.5,3.6,22,1011,0,68,44,29.8,10,1,4.3,3,5:56 AM,6:12 PM,Partly Cloudy
D0377,C015,25.8,10.8,192,1014,0.2,77,89,28.1,10,1,19.4,2,5:56 AM,6:11 PM,Light Precipitation
D0378,C015,27.2,13,200,1014,0,70,7,29.6,10,1,23,2,5:56 AM,6:11 PM,
D0379,C015,30,3.6,225,1011,0,75,0,32.5,10,1,23.8,2,5:56 AM,6:10 PM,
D0380,C015,30,20.2,210,1010,0,79,25,34.4,10,1,32.4,3,5:56 AM,6:09 PM,
D0381,C015,33,3.6,142,1011,0,56,50,35.5,10,8,12.6,1,5:55 AM,6:08 PM,
D0382,C015,28,9,170,1012,0,79,25,31.1,10,1,25.9,5,5:55 AM,6:08 PM,
D0383,C015,25,4,140,1013,0,100,0,26.7,10,1,18.7,2,5:55 AM,6:07 PM,
D0384,C015,28,4,280,1013,0,79,25,30.8,10,1,23.4,2,5:55 AM,6:06 PM,
D0385,C015,26,6.1,150,1013,0,94,25,29,10,1,18,4,5:55 AM,6:06 PM,
D0386,C015,27,6.8,210,1013,0,89,25,29.5,10,1,21.2,2,5:55 AM,6:05 PM,Partly Cloudy
D0387,C015,30,9,150,1012,0.1,70,0,36.3,10,1,14.6,5,5:55 AM,6:04 PM,
D0388,C015,26,3.6,10,1014,0,89,0,27.1,10,1,16.6,6,5:55 AM,6:04 PM,
D0389,C015,27,24.1,170,1014,0.04,74,25,28.2,10,1,17.1,2,5:55 AM,6:03 PM,
D0390,C015,28,6.8,180,1012,0,84,25,31.1,10,1,30.9,5,5:55 AM,6:02 PM,
D0391,C016,28.9,16.9,200,1018,0,34,25,28.2,10,7,8.6,1,6:03 AM,6:05 PM,
D0392,C016,22.5,3.6,145,1015,0,57,8,24.7,10,1,3.2,2,6:02 AM,6:04 PM,
D0393,C016,22.6,3.6,107,1014,0,55,6,24.7,10,1,2.5,3,6:02 AM,6:04 PM,
D0394,C016,19.7,3.6,27,1014,0,57,18,19.7,10,1,7.6,2,6:02 AM,6:04 PM,
D0395,C016,22.1,3.6,61,1014,0,56,11,24.6,10,1,4.3,3,6:01 AM,6:04 PM,
D0396,C016,23.9,4.7,58,1012,0,62,13,25.4,10,1,6.5,3,6:01 AM,6:04 PM,
D0397,C016,23.2,3.6,26,1012,0,67,10,25.1,10,1,2.2,2,6:01 AM,6:03 PM,
D0398,C016,23.3,3.6,129,1011,0,66,9,25.1,10,1,2.5,2,6:00 AM,6:03 PM,
D0399,C016,23.6,6.1,67,1013,0.1,70,85,25.4,10,1,7.6,2,6:00 AM,6:03 PM,Light Precipitation
D0400,C016,21.5,6.8,35,1015,0.3,80,78,21.5,9,1,9.7,3,5:59 AM,6:03 PM,
D0401,C016,21.2,7.2,2,1014,0.6,82,79,21.2,9,1,9.7,3,5:59 AM,6:03 PM,
D0402,C016,19.9,7.2,33,1012,0.3,77,75,19.9,9,1,14.4,3,5:59 AM,6:02 PM,
D0403,C016,19.5,5.4,5,1012,0.1,71,70,19.5,10,1,11.2,1,5:58 AM,6:02 PM,
D0404,C016,19.2,12.2,13,1015,0.1,82,74,19.2,10,1,20.2,2,5:58 AM,6:02 PM,
D0405,C016,22,5.4,35,1013,0,71,44,24.6,10,1,7.2,2,5:57 AM,6:02 PM,
D0406,C016,23.2,7.2,30,1012,0,73,12,25.1,10,1,9.7,3,5:57 AM,6:01 PM,
D0407,C016,26.1,8.6,186,1009,0,53,20,26.9,10,7,10.4,1,5:56 AM,6:01 PM,
D0408,C016,21.4,3.6,111,1011,0,65,8,21.4,10,1,2.9,2,5:56 AM,6:01 PM,
D0409,C016,22.7,3.6,71,1011,0,62,7,24.8,10,1,3.6,3,5:55 AM,6:00 PM,Clear and Sunny
D0410,C016,20.3,6.5,32,1012,0,67,16,20.3,10,1,13,2,5:55 AM,6:00 PM,
D0411,C016,19.2,4.3,49,1010,0,62,11,19.2,10,1,9.1,2,5:55 AM,6:00 PM,
D0412,C016,19.3,5,44,1011,0,61,5,19.3,10,1,10.6,2,5:54 AM,6:00 PM,
D0413,C016,17.3,4.3,16,1015,0.07,86,85,17.3,10,1,8.6,2,5:54 AM,5:59 PM,Light Precipitation
D0414,C016,18.8,5.8,26,1013,0.09,77,77,18.8,10,1,12.1,2,5:53 AM,5:59 PM,
D0415,C016,17.2,7.9,29,1011,0,77,9,17.2,10,1,16.6,3,5:53 AM,5:59 PM,
D0416,C016,21.5,6.1,26,1011,0,70,10,21.6,10,1,11.1,3,5:52 AM,5:59 PM,
D0417,C019,28,15.1,20,1011,0,74,25,31.6,6,7,16.2,2,6:21 AM,6:48 PM,
D0418,C019,26,11.2,10,1010,0.6,89,75,28.9,10,1,21.6,2,6:21 AM,6:48 PM,
D0419,C019,27,15.1,270,1009,0,89,75,31.2,10,1,25.6,1,6:21 AM,6:48 PM,
D0420,C019,28,22,220,1013,0.5,89,50,33.7,10,1,47.5,1,6:21 AM,6:47 PM,
D0421,C019,28,15.1,110,1015,0.3,84,75,33.7,10,1,6.1,1,6:22 AM,6:46 PM,
D0422,C019,27,19.1,360,1013,0,84,0,30.7,10,1,15.5,1,6:22 AM,6:45 PM,
D0423,C019,27,13,30,1014,0,84,0,30.7,10,1,21.2,1,6:22 AM,6:45 PM,
D0424,C019,27,6.8,50,1014,0,84,25,30.8,10,1,17.3,1,6:22 AM,6:44 PM,
D0425,C019,27,19.1,10,1012,0,74,50,29.7,10,1,35.6,1,6:22 AM,6:43 PM,Partly Cloudy
D0426,C019,25,24.1,20,1010,0.1,94,75,27.2,6,1,25.2,1,6:22 AM,6:42 PM,
D0427,C019,27,15.1,170,1012,0.1,84,25,31.3,10,1,36.4,1,6:22 AM,6:42 PM,Partly Cloudy
D0428,C019,27,4,320,1015,0.8,84,25,30.2,10,1,5.4,1,6:22 AM,6:41 PM,
D0429,C019,26,19.1,40,1014,0,89,50,28.4,10,1,3.6,1,6:22 AM,6:40 PM,
D0430,C019,27,13,10,1014,0,89,50,29.9,10,1,20.2,1,6:22 AM,6:39 PM,
D0431,C019,27,16.9,70,1013,0,89,25,31.1,10,1,14.4,1,6:22 AM,6:39 PM,
D0432,C019,27,11.2,60,1012,0,89,75,30.9,10,1,24.5,1,6:22 AM,6:38 PM,
D0433,C019,30,25.9,30,1012,0,70,25,35.8,10,7,20.2,1,6:22 AM,6:36 PM,
D0434,C019,27,20.2,20,1013,0,84,25,30.5,10,1,22.3,1,6:22 AM,6:36 PM,
D0435,C019,26,13,360,1014,0,79,25,28.3,10,1,23.8,1,6:22 AM,6:36 PM,
D0436,C019,26,19.1,50,1013,0,74,75,28.1,10,1,26.6,1,6:22 AM,6:35 PM,
D0437,C019,26,16.9,10,1013,0,70,50,27.9,10,1,17.8,1,6:23 AM,6:34 PM,
D0438,C019,25,9,360,1011,0,83,25,26.8,10,1,17.9,1,6:23 AM,6:33 PM,
D0439,C019,27,13,40,1011,0.19,89,25,31.3,10,1,15.7,1,6:23 AM,6:32 PM,
D0440,C019,27,15.1,30,1010,0.07,89,75,30.6,8,1,25.2,2,6:23 AM,6:32 PM,
D0441,C019,27,11.2,70,1013,0,89,50,30.8,10,1,12.7,1,6:23 AM,6:31 PM,
D0442,C019,28,16.9,40,1014,0.01,84,50,32.9,10,1,11.7,1,6:23 AM,6:30 PM,
D0443,C017,30,11.2,320,1003,0,75,75,30.3,8,8,28.1,1,5:50 AM,6:12 PM,
D0444,C017,32,13,260,1007,0,67,25,35.9,10,8,25.9,1,5:50 AM,6:12 PM,
D0445,C017,28,3.6,249,1006,0,84,75,32.7,10,7,12.2,1,5:50 AM,6:12 PM,
D0446,C017,27,4,180,1006,0.1,94,75,30.4,10,6,6.5,1,5:50 AM,6:11 PM,
D0447,C017,28,15.1,240,1004,0.1,84,50,32.6,10,6,22,1,5:50 AM,6:11 PM,
D0448,C017,27,4,180,1004,0,94,75,30.7,9,7,14.8,1,5:50 AM,6:10 PM,
D0449,C017,27,6.1,190,1002,0.1,94,50,30.9,10,6,9.7,1,5:50 AM,6:09 PM,
D0450,C017,26,9,190,1005,0,100,50,28.6,9,7,18.4,1,5:50 AM,6:09 PM,
D0451,C017,26,6.8,210,1007,0.1,94,50,28.8,10,6,11.2,1,5:50 AM,6:08 PM,
D0452,C017,27,3.6,207,1007,0.2,94,50,31,9,6,3.2,1,5:50 AM,6:07 PM,
D0453,C017,28,3.6,10,1007,0,89,75,33.4,9,7,9.7,4,5:50 AM,6:07 PM,
D0454,C017,26,6.1,140,1006,0.5,100,75,29.1,9,1,14,2,5:50 AM,6:06 PM,
D0455,C017,26,9,190,1006,0,100,50,28.7,10,1,23.4,1,5:50 AM,6:05 PM,
D0456,C017,25,13,200,1007,0,94,50,26.9,10,1,21.6,1,5:50 AM,6:05 PM,
D0457,C017,26,6.1,180,1008,0,100,50,28.8,10,1,12.6,1,5:50 AM,6:04 PM,
D0458,C017,26,13,190,1009,0,89,50,28.5,9,1,3.2,1,5:50 AM,6:03 PM,
D0459,C017,25,9,190,1008,0,100,75,26.7,9,1,19.8,1,5:50 AM,6:02 PM,
D0460,C017,26,11.2,240,1006,0,89,75,28.5,9,1,16.6,1,5:50 AM,6:02 PM,
D0461,C017,26,6.1,160,1007,0.2,89,75,29,9,1,13,1,5:50 AM,6:02 PM,
D0462,C017,26,3.6,205,1007,0,100,75,28.8,9,1,14.8,2,5:50 AM,6:01 PM,
D0463,C017,26,3.6,150,1008,0,100,50,28.7,10,1,10.5,2,5:50 AM,6:00 PM,
D0464,C017,26,4,40,1009,0,94,50,28.8,9,1,9.5,4,5:50 AM,6:00 PM,
D0465,C017,25,3.6,13,1009,0,94,50,27.1,9,1,11.4,3,5:50 AM,5:59 PM,
D0466,C017,26,4,170,1008,0.04,100,50,29.2,9,1,14.7,4,5:50 AM,5:58 PM,
D0467,C017,26,3.6,166,1007,0.04,100,75,29.5,9,1,11.1,4,5:50 AM,5:58 PM,Partly Cloudy
D0468,C017,27,3.6,228,1008,0,94,50,30.6,9,1,8.4,4,5:50 AM,5:57 PM,
D0469,C018,11,6.8,210,1014,0,100,0,11.4,24,1,5.4,1,6:20 AM,7:46 PM,
D0470,C018,20,9,180,1008,0,88,75,20,24,1,13,1,6:21 AM,7:45 PM,
D0471,C018,16,28.1,340,1010,0,77,75,16,24,5,25.2,1,6:21 AM,7:45 PM,
D0472,C018,20,9,340,1019,0,53,25,20,24,6,13,1,6:23 AM,7:43 PM,
D0473,C018,21,6.8,190,1022,0,64,0,21,24,7,22,1,6:24 AM,7:41 PM,
D0474,C018,22,16.9,200,1012,0,73,50,24.6,24,6,37.1,1,6:25 AM,7:39 PM,Partly Cloudy
D0475,C018,26,20.2,190,1009,0,70,75,27.7,24,7,27.4,1,6:26 AM,7:37 PM,
D0476,C018,27,6.8,240,1011,0,70,25,29.3,24,7,2.9,2,6:27 AM,7:35 PM,
D0477,C018,29,9,170,1012,0,75,25,32.2,24,8,9.7,2,6:29 AM,7:34 PM,
D0478,C018,31,15.1,200,1006,0,59,75,36.5,24,6,20.9,1,6:30 AM,7:32 PM,
D0479,C018,26,4,170,1007,0,70,75,27.8,24,7,14.8,1,6:31 AM,7:30 PM,
D0480,C018,19,16.9,300,1015,0,73,75,19,24,4,20.5,1,6:32 AM,7:28 PM,
D0481,C018,22,3.6,10,1020,0,50,75,24.5,24,6,5,1,6:34 AM,7:26 PM,
D0482,C018,20,13,130,1019,0,73,75,20,24,4,11.5,1,6:35 AM,7:24 PM,
D0483,C018,22,9,90,1018,0,57,75,24.6,24,7,12.2,1,6:36 AM,7:22 PM,
D0484,C018,19,11.2,90,1013,0,88,100,19,24,5,14,1,6:37 AM,7:20 PM,Light Precipitation
D0485,C018,14,20.2,260,1018,0,72,75,12.6,24,4,20.9,1,6:40 AM,7:16 PM,
D0486,C018,16,6.1,260,1020,0,63,75,16,24,6,20.5,1,6:40 AM,7:16 PM,
D0487,C018,20,6.8,250,1020,0,43,25,20,24,6,6.8,1,6:41 AM,7:14 PM,
D0488,C018,21,16.9,270,1013,0,49,25,21,24,6,13.3,1,6:42 AM,7:12 PM,
D0489,C018,22,6.1,190,1011,0,53,75,24.6,24,5,13,1,6:43 AM,7:10 PM,
D0490,C018,20,11.2,340,1009,0,68,75,20,24,5,20.7,1,6:45 AM,7:09 PM,
D0491,C018,18,22,280,1014,0,60,75,18,24,5,18.9,1,6:46 AM,7:07 PM,
D0492,C018,17,6.8,250,1021,0,52,25,17,24,4,9.8,1,6:47 AM,7:05 PM,
D0493,C018,20,3.6,10,1026,0,46,0,20,24,6,6.9,1,6:48 AM,7:03 PM,
D0494,C018,21,6.8,120,1027,0,56,25,21,24,6,11,1,6:49 AM,7:01 PM,
D0495,C020,26.3,3.6,213,1014,0,80,39,29,10,7,4,1,5:41 AM,5:53 PM,
D0496,C020,23,3.6,10,1013,0,89,50,25.4,6,1,4.3,1,5:41 AM,5:53 PM,
D0497,C020,25,3.6,219,1013,0.3,89,0,27.7,10,1,8.3,1,5:41 AM,5:53 PM,
D0498,C020,20.9,4,347,1012,0.6,97,70,20.9,2,1,8.3,1,5:40 AM,5:52 PM,
D0499,C020,24,3.6,10,1014,1.3,89,25,26.6,7,1,9,1,5:40 AM,5:52 PM,
D0500,C020,25,6.1,310,1011,1.4,94,75,28.3,10,1,9.7,2,5:40 AM,5:51 PM,Thunderstorms
D0501,C020,24,6.1,310,1014,1.4,94,25,26.8,8,1,6.1,1,5:40 AM,5:51 PM,Light Rain with Thunder
D0502,C020,22,3.6,283,1014,0,94,50,24.6,8,1,6.5,1,5:40 AM,5:50 PM,
D0503,C020,24,3.6,10,1015,0,94,0,26.6,10,1,5.4,1,5:39 AM,5:50 PM,
D0504,C020,25,6.8,320,1014,0,94,25,27.9,8,1,4,2,5:39 AM,5:50 PM,
D0505,C020,22,3.6,256,1011,1.1,97,83,24.6,9,1,6.5,1,5:39 AM,5:49 PM,Light Precipitation
D0506,C020,23,3.6,10,1014,0,94,25,25.5,7,1,6.8,1,5:39 AM,5:49 PM,
D0507,C020,25,6.1,170,1015,0,89,0,27.8,8,1,4.7,1,5:38 AM,5:48 PM,
D0508,C020,22.4,3.6,105,1012,0,92,22,24.8,10,1,1.4,1,5:38 AM,5:48 PM,
D0509,C020,24,6.8,330,1012,0,94,25,26.9,8,1,6.8,1,5:38 AM,5:47 PM,Partly Cloudy
D0510,C020,25,3.6,10,1011,0,94,25,28.1,8,1,6.1,1,5:38 AM,5:47 PM,
D0511,C020,33,3.6,271,1008,0,56,50,41.2,10,7,8.6,1,5:37 AM,5:46 PM,
D0512,C020,26,3.6,10,1011,0,79,0,30.2,8,1,2.9,1,5:37 AM,5:46 PM,
D0513,C020,27,3.6,307,1010,0.1,84,25,32.2,8,1,7.6,1,5:37 AM,5:45 PM,
D0514,C020,23,3.6,10,1015,0,89,0,25.4,8,1,4.3,2,5:37 AM,5:45 PM,
D0515,C020,24,3.6,10,1013,0,89,25,26.8,8,1,2.1,1,5:37 AM,5:44 PM,
D0516,C020,25,3.6,10,1013,0,89,25,28.3,8,1,3.8,1,5:36 AM,5:44 PM,Partly Cloudy
D0517,C020,26,6.8,300,1013,0.02,79,25,29.8,6,1,1.5,1,5:36 AM,5:43 PM,
